ID	s	d	ts	te	LLC	size	curr node	packetID	copies
118	1	4	206	304	98	3000	44	6	1
118	1	4	206	351	145	3000	44	1	1
128	1	4	206	355	149	600	44	1	1
108	1	4	190	351	161	600	44	1	1
105	1	5	190	358	168	3000	44	8	1
105	1	5	190	358	168	3000	44	2	1
103	1	3	190	356	166	2400	44	5	1
105	1	5	190	359	169	3000	44	1	1
103	1	3	190	359	169	2400	44	2	1
105	1	5	190	359	169	3000	44	0	1
105	1	5	190	359	169	3000	44	5	1
103	1	3	190	359	169	2400	44	3	1
100	1	4	171	356	185	3000	44	1	1
88	1	4	171	356	185	2400	44	3	1
88	1	4	171	356	185	2400	44	7	1
100	1	4	171	352	181	3000	44	2	1
100	1	4	171	308	137	3000	44	9	1
100	1	4	171	308	137	3000	44	6	1
89	1	5	171	357	186	600	44	0	1
95	1	5	171	359	188	600	44	1	1
85	1	4	152	324	172	2400	44	1	1
85	1	4	152	310	158	2400	44	5	1
85	1	4	152	308	156	2400	44	2	1
85	1	4	152	303	151	2400	44	4	1
87	1	5	152	359	207	600	44	1	1
134	2	5	225	351	126	600	45	1	1
116	2	5	206	358	152	3000	45	1	1
116	2	5	206	352	146	3000	45	7	1
116	2	5	206	306	100	3000	45	5	1
116	2	5	206	347	141	3000	45	2	1
116	2	5	206	351	145	3000	45	6	1
116	2	5	206	359	153	3000	45	9	1
112	2	5	190	358	168	2400	45	3	1
102	2	5	171	357	186	600	45	0	1
149	2	4	237	338	101	3000	46	0	1
149	2	4	237	355	118	3000	46	8	1
125	0	4	206	356	150	2400	46	5	1
125	0	4	206	334	128	2400	46	6	1
125	0	4	206	347	141	2400	46	1	1
125	0	4	206	351	145	2400	46	2	1
111	0	4	190	347	157	60	46	0	1
100	1	4	171	358	187	3000	46	1	1
90	0	4	171	356	185	2400	46	6	1
90	0	4	171	326	155	2400	46	0	1
91	0	4	171	351	180	60	46	0	1
85	1	4	152	304	152	2400	46	3	1
84	0	4	152	355	203	600	46	1	1
142	0	4	237	356	119	600	47	0	1
145	1	3	237	354	117	600	47	0	1
145	1	3	237	354	117	600	47	1	1
140	1	3	237	354	117	2400	47	3	1
140	1	3	237	355	118	2400	47	7	1
140	1	3	237	355	118	2400	47	6	1
140	1	3	237	357	120	2400	47	2	1
137	1	3	225	354	129	60	47	0	1
138	1	3	225	354	129	600	47	0	1
135	1	5	225	359	134	60	47	0	1
130	0	5	206	354	148	60	47	0	1
122	0	5	206	355	149	600	47	1	1
110	0	4	190	356	166	600	47	1	1
112	2	5	190	354	164	2400	47	0	1
103	1	3	190	354	164	2400	47	7	1
112	2	5	190	354	164	2400	47	5	1
112	2	5	190	355	165	2400	47	2	1
107	0	5	190	355	165	60	47	0	1
103	1	3	190	357	167	2400	47	5	1
94	0	3	171	356	185	2400	47	6	1
94	0	3	171	354	183	2400	47	7	1
94	0	3	171	354	183	2400	47	5	1
95	1	5	171	354	183	600	47	1	1
94	0	3	171	355	184	2400	47	3	1
94	0	3	171	357	186	2400	47	2	1
102	2	5	171	359	188	600	47	1	1
83	0	5	152	356	204	3000	47	2	1
83	0	5	152	356	204	3000	47	8	1
83	0	5	152	356	204	3000	47	1	1
83	0	5	152	359	207	3000	47	5	1
87	1	5	152	359	207	600	47	0	1
145	1	3	237	346	109	600	48	1	1
140	1	3	237	346	109	2400	48	2	1
146	1	3	237	344	107	60	48	0	1
140	1	3	237	342	105	2400	48	0	1
140	1	3	237	347	110	2400	48	4	1
140	1	3	237	351	114	2400	48	6	1
138	1	3	225	345	120	600	48	0	1
138	1	3	225	347	122	600	48	1	1
137	1	3	225	353	128	60	48	0	1
127	1	3	206	346	140	600	48	0	1
103	1	3	190	352	162	2400	48	5	1
103	1	3	190	348	158	2400	48	0	1
103	1	3	190	351	161	2400	48	4	1
103	1	3	190	353	163	2400	48	1	1
94	0	3	171	344	173	2400	48	7	1
94	0	3	171	351	180	2400	48	5	1
144	2	4	237	344	107	60	49	0	1
149	2	4	237	353	116	3000	49	7	1
142	0	4	237	357	120	600	49	1	1
122	0	5	206	356	150	600	49	1	1
121	0	4	206	322	116	600	49	1	1
121	0	4	206	321	115	600	49	0	1
125	0	4	206	345	139	2400	49	1	1
125	0	4	206	345	139	2400	49	7	1
119	0	5	206	357	151	60	49	0	1
124	1	5	206	357	151	60	49	0	1
122	0	5	206	357	151	600	49	0	1
110	0	4	190	350	160	600	49	1	1
112	2	5	190	348	158	2400	49	2	1
115	0	4	190	326	136	600	49	0	1
104	0	4	190	321	131	600	49	1	1
111	0	4	190	321	131	60	49	0	1
115	0	4	190	321	131	600	49	1	1
107	0	5	190	345	155	60	49	0	1
94	0	3	171	354	183	2400	49	7	1
89	1	5	171	350	179	600	49	1	1
97	0	4	171	348	177	60	49	0	1
101	0	5	171	320	149	600	49	0	1
98	0	5	171	321	150	60	49	0	1
94	0	3	171	319	148	2400	49	0	1
83	0	5	152	321	169	3000	49	8	1
82	0	4	152	325	173	60	49	0	1
83	0	5	152	351	199	3000	49	2	1
125	0	4	206	359	153	2400	50	1	1
111	0	4	190	358	168	60	50	0	1
110	0	4	190	359	169	600	50	1	1
101	0	5	171	354	183	600	50	0	1
91	0	4	171	260	89	60	50	0	1
99	0	4	171	260	89	600	50	1	1
99	0	4	171	260	89	600	50	0	2
97	0	4	171	260	89	60	50	0	2
90	0	4	171	237	66	2400	50	1	3
90	0	4	171	237	66	2400	50	2	3
90	0	4	171	237	66	2400	50	3	3
90	0	4	171	237	66	2400	50	4	3
90	0	4	171	259	88	2400	50	7	2
90	0	4	171	259	88	2400	50	6	2
90	0	4	171	259	88	2400	50	5	1
90	0	4	171	259	88	2400	50	0	2
101	0	5	171	281	110	600	50	1	1
83	0	5	152	286	134	3000	50	6	1
83	0	5	152	286	134	3000	50	7	1
83	0	5	152	260	108	3000	50	3	1
84	0	4	152	260	108	600	50	1	2
86	0	4	152	260	108	600	50	0	2
86	0	4	152	260	108	600	50	1	2
82	0	4	152	260	108	60	50	0	2
83	0	5	152	260	108	3000	50	8	1
84	0	4	152	261	109	600	50	0	2
83	0	5	152	281	129	3000	50	9	1
83	0	5	152	281	129	3000	50	1	1
83	0	5	152	281	129	3000	50	2	1
83	0	5	152	281	129	3000	50	4	1
83	0	5	152	311	159	3000	50	0	1
99	0	4	171	349	178	600	51	1	1
140	1	3	237	358	121	2400	52	5	1
145	1	3	237	356	119	600	52	1	1
140	1	3	237	356	119	2400	52	2	1
140	1	3	237	318	81	2400	52	0	1
149	2	4	237	352	115	3000	52	6	1
141	1	4	237	352	115	3000	52	1	1
141	1	4	237	348	111	3000	52	2	1
141	1	4	237	344	107	3000	52	0	1
141	1	4	237	344	107	3000	52	9	1
147	1	4	237	344	107	60	52	0	1
141	1	4	237	340	103	3000	52	7	1
141	1	4	237	334	97	3000	52	3	1
141	1	4	237	332	95	3000	52	5	1
143	1	4	237	335	98	600	52	0	1
149	2	4	237	337	100	3000	52	9	1
141	1	4	237	345	108	3000	52	8	1
141	1	4	237	347	110	3000	52	4	1
141	1	4	237	353	116	3000	52	6	1
135	1	5	225	358	133	60	52	0	1
136	0	5	225	356	131	600	52	1	1
137	1	3	225	356	131	60	52	0	1
138	1	3	225	356	131	600	52	1	1
138	1	3	225	292	67	600	52	0	1
132	1	4	225	352	127	600	52	0	1
139	1	4	225	299	74	60	52	0	1
132	1	4	225	299	74	600	52	1	1
131	1	4	225	337	112	60	52	0	1
133	2	4	225	353	128	60	52	0	1
127	1	3	206	356	150	600	52	1	1
124	1	5	206	356	150	60	52	0	1
118	1	4	206	336	130	3000	52	5	1
125	0	4	206	336	130	2400	52	4	1
123	1	4	206	336	130	60	52	0	1
118	1	4	206	334	128	3000	52	0	1
118	1	4	206	230	24	3000	52	6	1
118	1	4	206	230	24	3000	52	4	1
118	1	4	206	230	24	3000	52	1	1
128	1	4	206	229	23	600	52	1	1
128	1	4	206	229	23	600	52	0	1
126	1	4	206	229	23	600	52	1	1
126	1	4	206	229	23	600	52	0	1
118	1	4	206	229	23	3000	52	9	1
118	1	4	206	229	23	3000	52	7	3
118	1	4	206	299	93	3000	52	3	1
118	1	4	206	299	93	3000	52	8	1
118	1	4	206	337	131	3000	52	2	1
125	0	4	206	353	147	2400	52	6	1
109	1	5	190	358	168	60	52	0	1
105	1	5	190	358	168	3000	52	3	1
105	1	5	190	356	166	3000	52	7	1
103	1	3	190	288	98	2400	52	3	1
103	1	3	190	224	34	2400	52	2	1
103	1	3	190	222	32	2400	52	4	1
105	1	5	190	221	31	3000	52	6	3
105	1	5	190	221	31	3000	52	5	3
105	1	5	190	221	31	3000	52	4	3
105	1	5	190	221	31	3000	52	2	1
105	1	5	190	221	31	3000	52	1	1
105	1	5	190	221	31	3000	52	0	1
103	1	3	190	221	31	2400	52	6	1
108	1	4	190	248	58	600	52	0	1
114	1	4	190	248	58	600	52	1	1
106	1	4	190	236	46	60	52	0	1
108	1	4	190	234	44	600	52	1	1
113	1	4	190	228	38	60	52	0	1
114	1	4	190	249	59	600	52	0	1
104	0	4	190	297	107	600	52	1	1
95	1	5	171	308	137	600	52	0	1
95	1	5	171	288	117	600	52	1	1
94	0	3	171	288	117	2400	52	1	1
89	1	5	171	222	51	600	52	1	1
89	1	5	171	181	10	600	52	0	1
101	0	5	171	319	148	600	52	1	1
93	1	4	171	334	163	600	52	0	1
88	1	4	171	284	113	2400	52	1	1
88	1	4	171	262	91	2400	52	0	1
93	1	4	171	262	91	600	52	1	1
100	1	4	171	248	77	3000	52	3	1
100	1	4	171	238	67	3000	52	1	1
100	1	4	171	236	65	3000	52	6	1
88	1	4	171	236	65	2400	52	5	1
88	1	4	171	234	63	2400	52	7	1
100	1	4	171	234	63	3000	52	7	1
100	1	4	171	234	63	3000	52	4	1
88	1	4	171	228	57	2400	52	2	1
100	1	4	171	226	55	3000	52	8	1
100	1	4	171	186	15	3000	52	5	1
100	1	4	171	187	16	3000	52	2	1
88	1	4	171	187	16	2400	52	3	1
100	1	4	171	215	44	3000	52	9	1
88	1	4	171	227	56	2400	52	6	1
100	1	4	171	237	66	3000	52	0	1
88	1	4	171	237	66	2400	52	4	1
83	0	5	152	328	176	3000	52	3	1
83	0	5	152	328	176	3000	52	4	1
87	1	5	152	218	66	600	52	0	1
87	1	5	152	188	36	600	52	1	1
83	0	5	152	329	177	3000	52	5	1
85	1	4	152	284	132	2400	52	6	1
85	1	4	152	248	96	2400	52	1	1
85	1	4	152	236	84	2400	52	3	1
85	1	4	152	234	82	2400	52	4	1
85	1	4	152	228	76	2400	52	5	1
85	1	4	152	237	85	2400	52	2	1
85	1	4	152	237	85	2400	52	7	1
85	1	4	152	249	97	2400	52	0	1
140	1	3	237	356	119	2400	53	6	1
136	0	5	225	356	131	600	53	0	1
134	2	5	225	338	113	600	53	1	1
134	2	5	225	357	132	600	53	0	1
116	2	5	206	358	152	3000	53	3	1
116	2	5	206	356	150	3000	53	0	1
117	2	5	206	356	150	60	53	0	1
116	2	5	206	356	150	3000	53	9	1
122	0	5	206	340	134	600	53	0	1
124	1	5	206	340	134	60	53	0	1
116	2	5	206	338	132	3000	53	6	1
116	2	5	206	338	132	3000	53	2	1
116	2	5	206	337	131	3000	53	7	1
116	2	5	206	337	131	3000	53	8	1
116	2	5	206	339	133	3000	53	5	1
116	2	5	206	339	133	3000	53	4	1
120	2	5	206	357	151	60	53	0	1
116	2	5	206	357	151	3000	53	1	1
112	2	5	190	356	166	2400	53	3	1
109	1	5	190	340	150	60	53	0	1
112	2	5	190	340	150	2400	53	6	1
105	1	5	190	340	150	3000	53	9	1
112	2	5	190	338	148	2400	53	4	1
112	2	5	190	337	147	2400	53	2	1
112	2	5	190	339	149	2400	53	5	1
112	2	5	190	339	149	2400	53	1	1
98	0	5	171	358	187	60	53	0	1
96	2	5	171	340	169	600	53	0	1
102	2	5	171	340	169	600	53	1	1
102	2	5	171	338	167	600	53	0	1
96	2	5	171	299	128	600	53	1	1
83	0	5	152	358	206	3000	53	0	1
83	0	5	152	340	188	3000	53	7	1
83	0	5	152	340	188	3000	53	6	1
83	0	5	152	340	188	3000	53	9	1
83	0	5	152	338	186	3000	53	1	1
